date,buyHoldSpy,smaTiming,timeSeriesMomentum,dualMomentum,meanReversion
2022-04-13,4.328103,2.717878,2.350839,2.208311,1.228294
2022-04-14,4.27421,2.684036,2.334197,2.20152,1.213
2022-04-18,4.275968,2.68514,2.339621,2.207209,1.211787
2022-04-19,4.344993,2.728485,2.348739,2.21622,1.209019
2022-04-20,4.341771,2.726462,2.352158,2.228756,1.206913
2022-04-21,4.276847,2.685691,2.329776,2.211424,1.203672
2022-04-22,4.159494,2.611998,2.283162,2.164151,1.203381
2022-04-25,4.183608,2.627141,2.278941,2.161179,1.209154
2022-04-26,4.062447,2.551057,2.247996,2.138362,1.174136
2022-04-27,4.07387,2.55823,2.245486,2.140623,1.177437
2022-04-28,4.176774,2.62285,2.28723,2.177753,1.207179
2022-04-29,4.022419,2.525921,2.22523,2.112114,1.162567
2022-05-02,4.046632,2.541126,2.223131,2.110091,1.16132
2022-05-03,4.065182,2.537359,2.225855,2.096758,1.16076
2022-05-04,4.188978,2.544099,2.272026,2.13977,1.163843
2022-05-05,4.04009,2.539809,2.231527,2.130046,1.16188
2022-05-06,4.015975,2.539503,2.223091,2.13294,1.16174
2022-05-09,3.887395,2.545937,2.147634,2.069262,1.164684
2022-05-10,3.896377,2.544405,2.131378,2.054397,1.16621
2022-05-11,3.834478,2.544712,2.139221,2.088027,1.147683
2022-05-12,3.830475,2.548389,2.137161,2.07695,1.146485
2022-05-13,3.922053,2.547471,2.167055,2.0828,1.173895
2022-05-16,3.90614,2.549002,2.1755,2.109824,1.169132
2022-05-17,3.98649,2.543486,2.184763,2.091721,1.165433
2022-05-18,3.825789,2.544712,2.135356,2.069638,1.165995
2022-05-19,3.802357,2.548389,2.14434,2.097984,1.167679
2022-05-20,3.804017,2.550227,2.14913,2.100219,1.168521
2022-05-23,3.87519,2.549002,2.171949,2.112989,1.189216
2022-05-24,3.845608,2.554823,2.176088,2.120186,1.180138
2022-05-25,3.879584,2.556663,2.18609,2.121325,1.179808
2022-05-26,3.957104,2.557275,2.202648,2.130963,1.18009
2022-05-27,4.054247,2.557888,2.237756,2.144158,1.180373
2022-05-31,4.031498,2.553904,2.218364,2.126158,1.178535
2022-06-01,3.998888,2.549152,2.215516,2.138096,1.176341
2022-06-02,4.075043,2.549765,2.254892,2.185788,1.176625
2022-06-03,4.008164,2.548845,2.250502,2.206465,1.156138
2022-06-06,4.020368,2.545472,2.251848,2.216064,1.153451
2022-06-07,4.058932,2.545778,2.274868,2.230833,1.15359
2022-06-08,4.014803,2.543938,2.258806,2.250771,1.152756
2022-06-09,3.91932,2.542098,2.233884,2.254464,1.151923
2022-06-10,3.805678,2.531366,2.198145,2.23231,1.14706
2022-06-13,3.661182,2.518487,2.130842,2.207203,1.102361
2022-06-14,3.650149,2.51358,2.110967,2.182835,1.099039
2022-06-15,3.702188,2.523393,2.136702,2.184311,1.114707
2022-06-16,3.579659,2.526766,2.113311,2.193911,1.077814
2022-06-17,3.587376,2.526153,2.083624,2.115637,1.076475
2022-06-21,3.677684,2.525233,2.095571,2.110467,1.076083
2022-06-22,3.671016,2.532592,2.090189,2.072807,1.073056
2022-06-23,3.707002,2.53474,2.086589,2.026285,1.072893
2022-06-24,3.824861,2.534125,2.118672,2.045485,1.072633
2022-06-27,3.810251,2.531366,2.114784,2.041054,1.071465
2022-06-28,3.732398,2.530752,2.114558,2.065422,1.071205
2022-06-29,3.729357,2.533818,2.089853,2.029977,1.072503
2022-06-30,3.69906,2.538725,2.055597,1.967209,1.062717
2022-07-01,3.738182,2.546368,2.079113,1.976809,1.073957
2022-07-05,3.745242,2.546061,1.986126,1.84389,1.075985
2022-07-06,3.757891,2.539002,1.955679,1.816567,1.079619
2022-07-07,3.814174,2.53716,1.996766,1.891888,1.077756
2022-07-08,3.811036,2.534091,2.014733,1.925118,1.076452
2022-07-11,3.7675,2.53501,2.007401,1.921426,1.076843
2022-07-12,3.734162,2.536238,1.958153,1.83429,1.077365
2022-07-13,3.714552,2.533477,1.968358,1.844628,1.070629
2022-07-14,3.705531,2.532556,1.945472,1.827644,1.068029
2022-07-15,3.776325,2.534397,1.956095,1.851274,1.088434
2022-07-18,3.745145,2.532863,1.975354,1.885981,1.079447
2022-07-19,3.846335,2.530099,1.981579,1.893365,1.07719
2022-07-20,3.870849,2.529793,1.97149,1.891888,1.07706
2022-07-21,3.910266,2.536852,1.968855,1.860135,1.080065
2022-07-22,3.873986,2.5433,1.959588,1.837982,1.08281
2022-07-25,3.878693,2.54115,1.974619,1.871212,1.081895
2022-07-26,3.832805,2.539922,1.975396,1.874904,1.081372
2022-07-27,3.932328,2.543912,2.008019,1.917734,1.083071
2022-07-28,3.981648,2.549438,2.021026,1.919211,1.095572
2022-07-29,4.039696,2.549131,2.028533,1.928072,1.111544
2022-08-01,4.027734,2.549069,2.013692,1.888935,1.110406
2022-08-02,4.001162,2.540158,2.002452,1.879335,1.106524
2022-08-03,4.063817,2.541079,1.985142,1.863089,1.106925
2022-08-04,4.061073,2.54446,1.963898,1.843151,1.105071
2022-08-05,4.054207,2.534013,1.956816,1.836505,1.099428
2022-08-08,4.049501,2.536471,1.980421,1.858659,1.100495
2022-08-09,4.033421,2.534013,1.996944,1.874166,1.095024
2022-08-10,4.118139,2.536471,2.024483,1.900011,1.118024
2022-08-11,4.118139,2.53555,2.063824,1.936933,1.118024
2022-08-12,4.187855,2.536163,2.052808,1.926595,1.117177
2022-08-15,4.205111,2.538315,2.02763,1.902965,1.118124
2022-08-16,4.213349,2.536163,2.004812,1.88155,1.117177
2022-08-17,4.183442,2.534013,2.01268,1.888935,1.116229
2022-08-18,4.195601,2.5377,2.043366,1.917734,1.117853
2022-08-19,4.139221,2.535857,2.042579,1.916995,1.117042
2022-08-22,4.053032,2.532477,2.060677,1.93398,1.115553
2022-08-23,4.043226,2.533707,2.094509,1.965733,1.116094
2022-08-24,4.056169,2.530941,2.11654,1.986409,1.118551
2022-08-25,4.113432,2.532477,2.086641,1.958348,1.134342
2022-08-26,3.974197,2.531862,2.095296,1.966471,1.095946
2022-08-29,3.947919,2.530018,2.125982,1.99527,1.094051
2022-08-30,3.904579,2.52879,2.066971,1.939887,1.09352
2022-08-31,3.874869,2.528482,2.023696,1.899273,1.084106
2022-09-01,3.887028,2.526637,1.980421,1.858659,1.087508
2022-09-02,3.84604,2.532174,1.993797,1.871212,1.076041
2022-09-06,3.83153,2.526637,1.981995,1.860135,1.071981
2022-09-07,3.900363,2.530327,1.934785,1.815829,1.091239
2022-09-08,3.925857,2.527251,1.942654,1.823213,1.098372
2022-09-09,3.986845,2.525098,1.997731,1.874904,1.096337
2022-09-12,4.029695,2.524791,2.025269,1.90075,1.096204
2022-09-13,3.854473,2.516177,2.015041,1.89115,1.092464
2022-09-14,3.869182,2.514023,2.023696,1.899273,1.091529
2022-09-15,3.825253,2.511255,1.964684,1.84389,1.090327
2022-09-16,3.796071,2.512485,1.957603,1.837244,1.080919
2022-09-19,3.825509,2.509716,1.963898,1.843151,1.089301
2022-09-20,3.781598,2.508487,1.961537,1.840936,1.076798
2022-09-21,3.715633,2.506332,1.949735,1.829859,1.058014
2022-09-22,3.684423,2.501718,1.955243,1.835028,1.049127
2022-09-23,3.622691,2.498641,1.88915,1.772999,1.031549
2022-09-26,3.586853,2.493104,1.845088,1.731647,1.021345
2022-09-27,3.577696,2.493104,1.864759,1.750108,1.018737
2022-09-28,3.648092,2.503871,1.916689,1.798845,1.038782
2022-09-29,3.571888,2.500487,1.904886,1.787768,1.017083
2022-09-30,3.516653,2.498334,1.881282,1.765615,1.01519
2022-10-03,3.609497,2.503817,1.92377,1.805491,1.017418
2022-10-04,3.721343,2.504741,1.9757,1.804352,1.047927
2022-10-05,3.712679,2.502277,2.011107,1.802577,1.045487
2022-10-06,3.674379,2.499197,2.023696,1.800358,1.043155
2022-10-07,3.571888,2.496115,2.04494,1.798138,1.041868
2022-10-10,3.544615,2.495192,2.022123,1.797473,1.032872
2022-10-11,3.522167,2.496424,1.99301,1.79836,1.02633
2022-10-12,3.510549,2.498889,1.99301,1.800136,1.022945
2022-10-13,3.603196,2.491494,2.020549,1.794809,1.049942
2022-10-14,3.521083,2.490262,1.980421,1.793922,1.026014
2022-10-17,3.611565,2.493036,1.9757,1.79592,1.026131
2022-10-18,3.653999,2.494268,1.954456,1.796808,1.026638
2022-10-19,3.628105,2.489647,1.953669,1.793479,1.024736
2022-10-20,3.597683,2.486875,1.955243,1.791482,1.023595
2022-10-21,3.685112,2.493344,1.957603,1.796141,1.026258
2022-10-24,3.730204,2.492726,1.963111,1.795697,1.037789
2022-10-25,3.78977,2.495192,1.974126,1.797473,1.037778
2022-10-26,3.761218,2.497348,2.011107,1.799026,1.038675
2022-10-27,3.741133,2.502584,2.014254,1.802798,1.040852
2022-10-28,3.830138,2.498889,1.990649,1.800136,1.039315
2022-10-31,3.802471,2.495192,1.976487,1.797473,1.030769
2022-11-01,3.785832,2.492754,2.006386,1.795717,1.028731
2022-11-02,3.690822,2.49152,2.024483,1.794827,1.028222
2022-11-03,3.652818,2.486891,2.022909,1.791493,1.016606
2022-11-04,3.705393,2.489668,2.091362,1.793494,1.031238
2022-11-07,3.740837,2.487508,2.073265,1.791938,1.041102
2022-11-08,3.761021,2.489978,2.048087,1.793717,1.046719
2022-11-09,3.683536,2.493989,2.000878,1.796606,1.047359
2022-11-10,3.885962,2.507566,2.018975,1.806387,1.053061
2022-11-11,3.923572,2.506948,2.057529,1.805942,1.052801
2022-11-14,3.890195,2.504789,2.026843,1.804386,1.051894
2022-11-15,3.923375,2.507256,2.050448,1.806164,1.052931
2022-11-16,3.893445,2.507566,2.02763,1.806387,1.053061
2022-11-17,3.88153,2.504479,1.993797,1.804163,1.051764
2022-11-18,3.899155,2.501703,1.979634,1.802163,1.050598
2022-11-21,3.884978,2.501086,1.972553,1.801719,1.045728
2022-11-22,3.937257,2.502937,1.99301,1.803052,1.0598
2022-11-23,3.962069,2.505097,1.965471,1.804608,1.066479
2022-11-25,3.961182,2.505405,1.948161,1.80483,1.065543
2022-11-28,3.897973,2.506023,1.936359,1.805275,1.065806
2022-11-29,3.891279,2.505097,1.961537,1.804608,1.065412
2022-11-30,4.013857,2.512503,2.005599,1.809944,1.097908
2022-12-01,4.010902,2.517914,1.995371,1.813842,1.0971
2022-12-02,4.006275,2.512492,1.974126,1.813397,1.095734
2022-12-05,3.934205,2.467294,1.922983,1.808273,1.092638
2022-12-06,3.877495,2.431729,1.892297,1.810278,1.075795
2022-12-07,3.870898,2.427592,1.882856,1.814065,1.073965
2022-12-08,3.901222,2.446609,1.879708,1.812282,1.082378
2022-12-09,3.872079,2.428332,1.882069,1.811391,1.074293
2022-12-12,3.927904,2.463342,1.902526,1.810278,1.072558
2022-12-13,3.957638,2.48199,1.933999,1.815623,1.075725
2022-12-14,3.932334,2.466121,1.948948,1.815847,1.075858
2022-12-15,3.836142,2.405795,1.925344,1.816092,1.076003
2022-12-16,3.790853,2.377392,1.900952,1.817878,1.077061
2022-12-19,3.758708,2.357233,1.89739,1.815646,1.066851
2022-12-20,3.763851,2.360459,1.906098,1.815646,1.068311
2022-12-21,3.82013,2.395753,1.930636,1.817432,1.084285
2022-12-22,3.76563,2.361574,1.906098,1.816315,1.068816
2022-12-23,3.787292,2.375159,1.940926,1.815423,1.067221
2022-12-27,3.772357,2.365793,1.958341,1.812967,1.065778
2022-12-28,3.725474,2.336391,1.936177,1.812967,1.065778
2022-12-29,3.792534,2.378447,1.933802,1.814306,1.066565
2022-12-30,3.782544,2.372182,1.951217,1.812073,1.062689
2023-01-03,3.76662,2.362195,1.904514,1.813636,1.058215
2023-01-04,3.7957,2.36216,1.870477,1.815423,1.0582
2023-01-05,3.752378,2.358965,1.860978,1.812967,1.045063
2023-01-06,3.838428,2.367969,1.871268,1.819887,1.069029
2023-01-09,3.836252,2.370293,1.893432,1.821673,1.068423
2023-01-10,3.863154,2.36826,1.893432,1.82011,1.075915
2023-01-11,3.912016,2.370293,1.92747,1.821673,1.075764
2023-01-12,3.926258,2.375522,1.943301,1.825692,1.078136
2023-01-13,3.94149,2.371455,1.962299,1.822566,1.076291
2023-01-17,3.93427,2.372907,1.975756,1.823682,1.07695
2023-01-18,3.872155,2.378136,1.954383,1.827701,1.079323
2023-01-19,3.843966,2.377555,1.974172,1.827254,1.079059
2023-01-20,3.915576,2.375522,1.986046,1.825692,1.098082
2023-01-23,3.962557,2.373198,1.990795,1.823905,1.111257
2023-01-24,3.958304,2.374069,1.979713,1.824576,1.110554
2023-01-25,3.959788,2.375522,1.974172,1.825692,1.111234
2023-01-26,4.003307,2.374069,1.982879,1.824576,1.110554
2023-01-27,4.012506,2.374069,1.960716,1.824576,1.110554
2023-01-30,3.962162,2.371745,1.935386,1.822789,1.109467
2023-01-31,4.020418,2.376103,1.968631,1.826139,1.111506
2023-02-01,4.063147,2.380235,1.931428,1.829314,1.113439
2023-02-02,4.122294,2.412504,1.903297,1.789523,1.113575
2023-02-03,4.078478,2.386861,1.855578,1.74486,1.109491
2023-02-06,4.053553,2.372274,1.860255,1.748482,1.10636
2023-02-07,4.106568,2.403301,1.878786,1.750091,1.106904
2023-02-08,4.061665,2.377021,1.883055,1.754417,1.093693
2023-02-09,4.026452,2.356414,1.868207,1.740535,1.084212
2023-02-10,4.035849,2.361913,1.883227,1.743855,1.086742
2023-02-13,4.083226,2.38964,1.876512,1.735002,1.099499
2023-02-14,4.081346,2.38854,1.880311,1.73631,1.098993
2023-02-15,4.0946,2.396296,1.860908,1.719008,1.09803
2023-02-16,4.038223,2.363302,1.857443,1.7176,1.098165
2023-02-17,4.028134,2.357398,1.85326,1.72273,1.099112
2023-02-21,3.947325,2.310106,1.850963,1.716292,1.096946
2023-02-22,3.941886,2.306923,1.833741,1.706636,1.094338
2023-02-23,3.962855,2.319195,1.840257,1.70573,1.100159
2023-02-24,3.920521,2.29442,1.830538,1.693458,1.088407
2023-02-27,3.933874,2.302234,1.834899,1.700097,1.08826
2023-02-28,3.919334,2.293725,1.84179,1.707843,1.087991
2023-03-01,3.9043,2.284926,1.862996,1.717701,1.085998
2023-03-02,3.934666,2.302698,1.855128,1.716622,1.086402
2023-03-03,3.997769,2.339627,1.884403,1.717685,1.102739
2023-03-06,4.000539,2.341249,1.875158,1.716835,1.103503
2023-03-07,3.939215,2.30536,1.836638,1.713219,1.100076
2023-03-08,3.945645,2.309123,1.826623,1.712368,1.09953
2023-03-09,3.872847,2.266519,1.804281,1.717897,1.078144
2023-03-10,3.816965,2.233815,1.823541,1.727257,1.062587
2023-03-13,3.811524,2.230631,1.811985,1.744485,1.061072
2023-03-14,3.874529,2.267504,1.788873,1.737891,1.078612
2023-03-15,3.850297,2.253322,1.747272,1.7481,1.071866
2023-03-16,3.917851,2.292857,1.752665,1.741081,1.066491
2023-03-17,3.87204,2.266047,1.747272,1.749802,1.071832
2023-03-20,3.909272,2.287836,1.754205,1.747676,1.07053
2023-03-21,3.960604,2.317877,1.760368,1.741081,1.066491
2023-03-22,3.893089,2.278366,1.764991,1.749164,1.071441
2023-03-23,3.903614,2.284525,1.760368,1.754268,1.074568
2023-03-24,3.92923,2.299516,1.768843,1.755119,1.075089
2023-03-27,3.936576,2.303816,1.80197,1.747676,1.07053
2023-03-28,3.92774,2.298644,1.810445,1.745761,1.069357
2023-03-29,3.984829,2.332055,1.798889,1.745123,1.068966
2023-03-30,4.008162,2.34571,1.811985,1.745335,1.069096
2023-03-31,4.064655,2.378771,1.828934,1.747462,1.070399
2023-04-03,4.080143,2.387836,1.85898,1.749594,1.071705
2023-04-04,4.057506,2.374588,1.891774,1.780458,1.074186
2023-04-05,4.046884,2.368371,1.890264,1.779038,1.075622
2023-04-06,4.062669,2.377609,1.876779,1.766346,1.07523
2023-04-10,4.066839,2.38005,1.862891,1.753275,1.075258
2023-04-11,4.067932,2.380689,1.874666,1.764357,1.075547
2023-04-12,4.05135,2.370985,1.883824,1.772976,1.075651
2023-04-13,4.105163,2.402478,1.909285,1.796939,1.076306
2023-04-14,4.095135,2.39661,1.875471,1.765114,1.0726
2023-04-17,4.10983,2.405209,1.867118,1.757253,1.069958
2023-04-18,4.11251,2.406778,1.874364,1.764073,1.069697
2023-04-19,4.111816,2.406372,1.865407,1.755643,1.068782
2023-04-20,4.089377,2.39324,1.872754,1.762557,1.071396
2023-04-21,4.092555,2.395099,1.854236,1.745129,1.070742
2023-04-24,4.096824,2.397598,1.859872,1.750433,1.070788
2023-04-25,4.031791,2.359539,1.869332,1.759337,1.053791
2023-04-26,4.014714,2.349544,1.859168,1.749771,1.051457
2023-04-27,4.094639,2.396319,1.859268,1.749865,1.071339
2023-04-28,4.129588,2.416772,1.859772,1.750339,1.080483
2023-05-01,4.125418,2.414332,1.851419,1.742477,1.077043
2023-05-02,4.079051,2.387197,1.845063,1.741611,1.080598
2023-05-03,4.051052,2.370811,1.843994,1.74425,1.08323
2023-05-04,4.022359,2.354019,1.841396,1.745092,1.074475
2023-05-05,4.096824,2.397598,1.859264,1.756901,1.094366
2023-05-08,4.097916,2.398237,1.861236,1.759229,1.094658
2023-05-09,4.079945,2.38772,1.857657,1.75729,1.093296
2023-05-10,4.099008,2.398876,1.86327,1.761634,1.095961
2023-05-11,4.09186,2.394693,1.858837,1.757069,1.092954
2023-05-12,4.086498,2.391555,1.854942,1.752928,1.091522
2023-05-15,4.100596,2.399805,1.863597,1.761817,1.090563
2023-05-16,4.073193,2.383768,1.850762,1.749563,1.082185
2023-05-17,4.122637,2.412705,1.862533,1.75732,1.079916
2023-05-18,4.162352,2.435947,1.868928,1.759722,1.07794
2023-05-19,4.156296,2.432403,1.874564,1.767651,1.077149
2023-05-22,4.157983,2.43339,1.875357,1.768409,1.076755
2023-05-23,4.111319,2.406081,1.857843,1.753005,1.076623
2023-05-24,4.081534,2.38865,1.841567,1.736761,1.075306
2023-05-25,4.116879,2.409335,1.851685,1.74447,1.083543
2023-05-26,4.170195,2.440537,1.875893,1.767349,1.097575
2023-05-30,4.171784,2.441467,1.876357,1.767706,1.097993
2023-05-31,4.148651,2.427929,1.866949,1.759156,1.097972
2023-06-01,4.188067,2.450996,1.887396,1.779274,1.099683
2023-06-02,4.248632,2.486441,1.896918,1.782666,1.114486
2023-06-05,4.24049,2.481676,1.896457,1.783227,1.112351
2023-06-06,4.249723,2.48708,1.901868,1.788716,1.110692
2023-06-07,4.235029,2.47848,1.882266,1.766196,1.109872
2023-06-08,4.260645,2.493471,1.902148,1.787511,1.111647
2023-06-09,4.268289,2.497945,1.902746,1.787191,1.109599
2023-06-12,4.307011,2.520606,1.916743,1.799316,1.110555
2023-06-13,4.335408,2.537225,1.92459,1.805183,1.108507
2023-06-14,4.340569,2.540246,1.930718,1.81213,1.107825
2023-06-15,4.394383,2.571739,1.950954,1.829966,1.110146
2023-06-16,4.379415,2.56298,1.944412,1.823861,1.108644
2023-06-20,4.356693,2.549682,1.929737,1.808663,1.109053
2023-06-21,4.334371,2.536618,1.920726,1.80049,1.109053
2023-06-22,4.350017,2.545775,1.920384,1.797896,1.111948
2023-06-23,4.31713,2.526528,1.905859,1.784295,1.103541
2023-06-26,4.299492,2.516206,1.898958,1.778111,1.099033
2023-06-27,4.346628,2.543792,1.914287,1.790752,1.111082
2023-06-28,4.34882,2.545075,1.914692,1.790956,1.111642
2023-06-29,4.365961,2.555106,1.91444,1.788288,1.107794
2023-06-30,4.417482,2.585258,1.936538,1.808776,1.108204
2023-07-03,4.422564,2.588232,1.938244,1.810207,1.106916
2023-07-05,4.415987,2.584383,1.927198,1.801941,1.106641
2023-07-06,4.381408,2.564146,1.903987,1.782263,1.105957
2023-07-07,4.370346,2.557672,1.913838,1.783265,1.10719
2023-07-10,4.381408,2.564146,1.921599,1.786641,1.108886
2023-07-11,4.409311,2.580476,1.935844,1.798737,1.115948
2023-07-12,4.444788,2.601238,1.963776,1.822583,1.124926
2023-07-13,4.480066,2.621884,1.984307,1.847443,1.12699
2023-07-14,4.477275,2.62025,1.976032,1.843447,1.124082
2023-07-17,4.492821,2.629349,1.984012,1.850571,1.124497
2023-07-18,4.526206,2.648886,1.99678,1.864214,1.124497
2023-07-19,4.53627,2.654776,1.998074,1.865116,1.124913
2023-07-20,4.506174,2.637163,1.979431,1.843477,1.123527
2023-07-21,4.506174,2.637163,1.976562,1.842882,1.123666
2023-07-24,4.526306,2.648945,1.981654,1.845113,1.122281
2023-07-25,4.538662,2.656176,1.989705,1.851627,1.124223
2023-07-26,4.53936,2.656585,1.99572,1.85134,1.124208
2023-07-27,4.509264,2.638971,1.978339,1.844361,1.122545
2023-07-28,4.553411,2.664808,2.004811,1.865987,1.12407
2023-07-31,4.562081,2.669882,2.010649,1.867663,1.125087
2023-08-01,4.549026,2.662241,1.995485,1.856661,1.121867
2023-08-02,4.485745,2.625208,1.963307,1.82294,1.1213
2023-08-03,4.47289,2.617684,1.961201,1.818541,1.121716
2023-08-04,4.45266,2.605845,1.959227,1.814646,1.115521
2023-08-07,4.491525,2.62859,1.966594,1.83016,1.125258
2023-08-08,4.471994,2.61716,1.952296,1.818632,1.120365
2023-08-09,4.442097,2.599663,1.943174,1.807747,1.112875
2023-08-10,4.443691,2.600596,1.943979,1.81166,1.113274
2023-08-11,4.441101,2.59908,1.935236,1.803383,1.112625
2023-08-14,4.465615,2.613427,1.936118,1.81078,1.118767
2023-08-15,4.413596,2.582984,1.916126,1.789863,1.105734
2023-08-16,4.381209,2.564029,1.899168,1.774288,1.104082
2023-08-17,4.347824,2.544491,1.887571,1.759117,1.105311
2023-08-18,4.349917,2.545716,1.886978,1.758664,1.104737
2023-08-21,4.378218,2.562279,1.896401,1.774105,1.111925
2023-08-22,4.36636,2.555339,1.893428,1.770562,1.108913
2023-08-23,4.414991,2.5838,1.916931,1.792852,1.109861
2023-08-24,4.353804,2.547991,1.895573,1.763599,1.109176
2023-08-25,4.384497,2.565954,1.903639,1.776261,1.108491
2023-08-28,4.4123,2.582225,1.918219,1.790711,1.109176
2023-08-29,4.476079,2.619551,1.945439,1.819777,1.111642
2023-08-30,4.494516,2.63034,1.949377,1.82532,1.111642
2023-08-31,4.487938,2.626491,1.943487,1.823882,1.112738
2023-09-01,4.496309,2.63139,1.95138,1.824033,1.112133
2023-09-05,4.476876,2.620017,1.935436,1.816905,1.11076
2023-09-06,4.446781,2.602404,1.925267,1.806217,1.109525
2023-09-07,4.433128,2.594414,1.914407,1.798105,1.111584
2023-09-08,4.439805,2.598322,1.91494,1.798995,1.112147
2023-09-11,4.469003,2.61541,1.929422,1.816223,1.119461
2023-09-12,4.444488,2.601063,1.919824,1.803721,1.11332
2023-09-13,4.44967,2.604095,1.917171,1.804844,1.11317
2023-09-14,4.488037,2.626549,1.933545,1.822875,1.112895
2023-09-15,4.433964,2.594904,1.920952,1.803791,1.112345
2023-09-18,4.436564,2.596425,1.9197,1.802664,1.112208
2023-09-19,4.427364,2.591041,1.915193,1.800645,1.111383
2023-09-20,4.386662,2.567221,1.902616,1.785044,1.100054
2023-09-21,4.314158,2.524789,1.873587,1.75442,1.081872
2023-09-22,4.304456,2.519111,1.877186,1.753689,1.079439
2023-09-25,4.322558,2.529705,1.877006,1.756331,1.083978
2023-09-26,4.259054,2.49254,1.852734,1.731368,1.068053
2023-09-27,4.260754,2.493535,1.852555,1.731858,1.06848
2023-09-28,4.285456,2.507991,1.861512,1.744749,1.074674
2023-09-29,4.275055,2.501905,1.855677,1.742077,1.072066
2023-10-02,4.273355,2.50091,1.844135,1.738183,1.069918
2023-10-03,4.216151,2.467432,1.82257,1.717106,1.069123
2023-10-04,4.246853,2.4854,1.820513,1.713048,1.075839
2023-10-05,4.245253,2.484463,1.821114,1.707816,1.075434
2023-10-06,4.295656,2.513961,1.840037,1.726263,1.088202
2023-10-09,4.323158,2.530056,1.853273,1.74491,1.090346
2023-10-10,4.345659,2.543224,1.865455,1.749729,1.089673
2023-10-11,4.36346,2.553642,1.871197,1.752928,1.089404
2023-10-12,4.336859,2.538075,1.856455,1.747094,1.088059
2023-10-13,4.315257,2.525432,1.861694,1.752268,1.088732
2023-10-16,4.36066,2.552003,1.873555,1.763137,1.088059
2023-10-17,4.360459,2.551886,1.876357,1.762846,1.086921
2023-10-18,4.302356,2.517882,1.861256,1.752512,1.072437
2023-10-19,4.264555,2.49576,1.854302,1.747974,1.072827
2023-10-20,4.212151,2.465091,1.836839,1.72775,1.058571
2023-10-23,4.204851,2.460819,1.832379,1.724823,1.056736
2023-10-24,4.236553,2.479372,1.841164,1.728534,1.064704
2023-10-25,4.175748,2.443787,1.824284,1.71036,1.049423
2023-10-26,4.125746,2.414524,1.811917,1.687851,1.050449
2023-10-27,4.107045,2.40358,1.814419,1.695528,1.051098
2023-10-30,4.156148,2.432316,1.822271,1.699609,1.062613
2023-10-31,4.18225,2.447592,1.824484,1.703804,1.069287
2023-11-01,4.226852,2.473695,1.837749,1.720645,1.0706
2023-11-02,4.307857,2.471526,1.866121,1.737975,1.070732
2023-11-03,4.347159,2.47824,1.886846,1.751347,1.07364
2023-11-06,4.35716,2.473662,1.887459,1.748095,1.071657
2023-11-07,4.36956,2.475493,1.887568,1.752735,1.072451
2023-11-08,4.37276,2.474883,1.881295,1.744564,1.072186
2023-11-09,4.338658,2.471221,1.873385,1.741325,1.0706
2023-11-10,4.406362,2.471831,1.887913,1.751401,1.070864
2023-11-13,4.402162,2.472747,1.889364,1.753548,1.068772
2023-11-14,4.487568,2.482512,1.927907,1.780242,1.089508
2023-11-15,4.497068,2.477935,1.930633,1.778566,1.086409
2023-11-16,4.502568,2.482207,1.931824,1.789364,1.088282
2023-11-17,4.508168,2.480376,1.938076,1.789475,1.087479
2023-11-20,4.542871,2.480681,1.951428,1.798907,1.087613
2023-11-21,4.53297,2.482207,1.948561,1.803393,1.088282
2023-11-22,4.550471,2.482512,1.950134,1.803241,1.088416
2023-11-24,4.553272,2.480681,1.95503,1.806659,1.087613
2023-11-27,4.545071,2.483732,1.953689,1.811957,1.088951
2023-11-28,4.549572,2.48831,1.963692,1.82641,1.090958
2023-11-29,4.546371,2.493193,1.962154,1.826872,1.093099
2023-11-30,4.564272,2.491667,1.961547,1.820768,1.09243
2023-12-01,4.591274,2.498922,1.977567,1.839091,1.095611
2023-12-04,4.567172,2.483305,1.962552,1.816319,1.094
2023-12-05,4.566273,2.482816,1.954528,1.815432,1.095342
2023-12-06,4.547871,2.472811,1.952522,1.811724,1.095073
2023-12-07,4.582573,2.491679,1.965596,1.825767,1.102334
2023-12-08,4.602274,2.502391,1.966153,1.822977,1.107073
2023-12-11,4.620175,2.512124,1.97003,1.823821,1.111379
2023-12-12,4.641277,2.523598,1.974299,1.831108,1.110404
2023-12-13,4.705281,2.558399,2.009647,1.861059,1.11599
2023-12-14,4.720382,2.56661,2.029088,1.866149,1.117903
2023-12-15,4.71261,2.562384,2.018918,1.86243,1.116673
2023-12-18,4.739118,2.576797,2.025225,1.872654,1.116537
2023-12-19,4.767936,2.592466,2.04357,1.883893,1.116947
2023-12-20,4.701865,2.556542,2.015703,1.862439,1.11845
2023-12-21,4.746449,2.580783,2.042645,1.879939,1.119543
2023-12-22,4.755987,2.585969,2.047205,1.884914,1.119953
2023-12-26,4.776069,2.596889,2.06201,1.896202,1.119407
2023-12-27,4.784705,2.601584,2.069925,1.9015,1.120773
2023-12-28,4.786512,2.602566,2.068333,1.897745,1.120637
2023-12-29,4.772655,2.595032,2.059872,1.892185,1.121183
2024-01-02,4.745945,2.580509,2.041457,1.876497,1.119817
2024-01-03,4.707187,2.559435,2.018866,1.847466,1.12009
2024-01-04,4.692025,2.551191,2.011965,1.841109,1.115362
2024-01-05,4.698452,2.554686,2.009354,1.840872,1.116889
2024-01-08,4.765527,2.591156,2.03014,1.873365,1.132834
